entry_ts,exit_ts,side,entry_price,exit_price,return_pct
1720828800000,1721088000000,long,81588774.0,91116419.0,0.11566
1722988800000,1724544000000,long,80206083.0,85764096.0,0.068228
1725667200000,1726358400000,long,73680822.0,80483738.0,0.091237
1740528000000,1740787200000,long,129779858.0,128320000.0,-0.012237
