entry_ts,exit_ts,side,entry_price,exit_price,return_pct
1743724800000,1745452800000,long,123305622.0,134305814.0,0.088122
1760313600000,1768521600000,long,173919916.0,140836546.0,-0.191031
1769040000000,1772323200000,long,132571252.0,95904000.0,-0.277308
