ts,equity
1684281600000,11452218.0
1684368000000,11452218.0
1684454400000,11452218.0
1684540800000,11452218.0
1684627200000,11452218.0
1684713600000,11452218.0
1684800000000,11452218.0
1684886400000,11452218.0
1684972800000,11452218.0
1685059200000,11452218.0
1685145600000,11452218.0
1685232000000,11452218.0
1685318400000,11452218.0
1685404800000,11452218.0
1685491200000,11452218.0
1685577600000,11452218.0
1685664000000,11452218.0
1685750400000,11452218.0
1685836800000,11452218.0
1685923200000,11452218.0
1686009600000,11452218.0
1686096000000,11452218.0
1686182400000,11452218.0
1686268800000,11452218.0
1686355200000,11452218.0
1686441600000,11452218.0
1686528000000,11452218.0
1686614400000,11452218.0
1686700800000,11452218.0
1686787200000,11452218.0
1686873600000,11452218.0
1686960000000,11452218.0
1687046400000,11452218.0
1687132800000,11452218.0
1687219200000,11452218.0
1687305600000,11452218.0
1687392000000,11452218.0
1687478400000,11452218.0
1687564800000,11452218.0
1687651200000,11452218.0
1687737600000,11452218.0
1687824000000,11452218.0
1687910400000,11452218.0
1687996800000,11452218.0
1688083200000,11452218.0
1688169600000,11452218.0
1688256000000,11452218.0
1688342400000,11452218.0
1688428800000,11452218.0
1688515200000,11452218.0
1688601600000,11452218.0
1688688000000,11452218.0
1688774400000,11452218.0
1688860800000,11452218.0
1688947200000,11452218.0
1689033600000,11452218.0
1689120000000,11452218.0
1689206400000,11452218.0
1689292800000,11452218.0
1689379200000,11452218.0
1689465600000,11452218.0
1689552000000,11452218.0
1689638400000,11452218.0
1689724800000,11452218.0
1689811200000,11452218.0
1689897600000,11452218.0
1689984000000,11452218.0
1690070400000,11452218.0
1690156800000,11452218.0
1690243200000,11452218.0
1690329600000,11452218.0
1690416000000,11452218.0
1690502400000,11452218.0
1690588800000,11452218.0
1690675200000,11452218.0
1690761600000,11452218.0
1690848000000,11452218.0
1690934400000,11452218.0
1691020800000,11452218.0
1691107200000,11452218.0
1691193600000,11452218.0
1691280000000,11452218.0
1691366400000,11452218.0
1691452800000,11452218.0
1691539200000,11452218.0
1691625600000,11452218.0
1691712000000,11452218.0
1691798400000,11452218.0
1691884800000,11452218.0
1691971200000,11452218.0
1692057600000,11452218.0
1692144000000,11452218.0
1692230400000,11452218.0
1692316800000,11222513.0
1692403200000,11274420.0
1692489600000,11240962.0
1692576000000,11184677.0
1692662400000,11158098.0
1692748800000,11238460.0
1692835200000,11142776.0
1692921600000,11093996.0
1693008000000,11068668.0
1693094400000,11069919.0
1693180800000,11048969.0
1693267200000,11708749.0
1693353600000,11603684.0
1693440000000,11101188.0
1693526400000,11053659.0
1693612800000,11008006.0
1693699200000,11040526.0
1693785600000,10947657.0
1693872000000,10961728.0
1693958400000,10953285.0
1694044800000,11136523.0
1694131200000,11036461.0
1694217600000,11031771.0
1694304000000,11005505.0
1694390400000,10733775.0
1694476800000,10968294.0
1694563200000,11099625.0
1694649600000,11222200.0
1694736000000,11234395.0
1694822400000,11237522.0
1694908800000,11181238.0
1694995200000,11256909.0
1695081600000,11413255.0
1695168000000,11404656.0
1695254400000,11404656.0
1695340800000,11404656.0
1695427200000,11404656.0
1695513600000,11404656.0
1695600000000,11404656.0
1695686400000,11404656.0
1695772800000,11404656.0
1695859200000,11404656.0
1695945600000,11404656.0
1696032000000,11404656.0
1696118400000,11404656.0
1696204800000,11404656.0
1696291200000,11404656.0
1696377600000,11404656.0
1696464000000,11404656.0
1696550400000,11404656.0
1696636800000,11404656.0
1696723200000,11404656.0
1696809600000,11404656.0
1696896000000,11404656.0
1696982400000,11404656.0
1697068800000,11404656.0
1697155200000,11404656.0
1697241600000,11404656.0
1697328000000,11404656.0
1697414400000,11404656.0
1697500800000,11404656.0
1697587200000,11404656.0
1697673600000,11404656.0
1697760000000,11404656.0
1697846400000,11404656.0
1697932800000,11404656.0
1698019200000,11404656.0
1698105600000,11404656.0
1698192000000,11404656.0
1698278400000,11404656.0
1698364800000,11404656.0
1698451200000,11404656.0
1698537600000,11404656.0
1698624000000,11404656.0
1698710400000,11404656.0
1698796800000,11404656.0
1698883200000,11404656.0
1698969600000,11404656.0
1699056000000,11404656.0
1699142400000,11404656.0
1699228800000,11404656.0
1699315200000,11404656.0
1699401600000,11404656.0
1699488000000,11404656.0
1699574400000,11404656.0
1699660800000,11404656.0
1699747200000,11404656.0
1699833600000,11404656.0
1699920000000,11404656.0
1700006400000,11404656.0
1700092800000,11404656.0
1700179200000,11404656.0
1700265600000,11404656.0
1700352000000,11404656.0
1700438400000,11404656.0
1700524800000,11404656.0
1700611200000,11404656.0
1700697600000,11404656.0
1700784000000,11404656.0
1700870400000,11404656.0
1700956800000,11404656.0
1701043200000,11404656.0
1701129600000,11404656.0
1701216000000,11404656.0
1701302400000,11404656.0
1701388800000,11404656.0
1701475200000,11404656.0
1701561600000,11404656.0
1701648000000,11404656.0
1701734400000,11404656.0
1701820800000,11404656.0
1701907200000,11404656.0
1701993600000,11404656.0
1702080000000,11404656.0
1702166400000,11404656.0
1702252800000,11404656.0
1702339200000,11404656.0
1702425600000,11404656.0
1702512000000,11404656.0
1702598400000,11404656.0
1702684800000,11404656.0
1702771200000,11404656.0
1702857600000,11404656.0
1702944000000,11404656.0
1703030400000,11404656.0
1703116800000,11404656.0
1703203200000,11404656.0
1703289600000,11404656.0
1703376000000,11404656.0
1703462400000,11404656.0
1703548800000,11404656.0
1703635200000,11404656.0
1703721600000,11404656.0
1703808000000,11404656.0
1703894400000,11404656.0
1703980800000,11404656.0
1704067200000,11404656.0
1704153600000,11404656.0
1704240000000,11404656.0
1704326400000,11404656.0
1704412800000,11404656.0
1704499200000,11404656.0
1704585600000,11404656.0
1704672000000,11404656.0
1704758400000,11404656.0
1704844800000,11404656.0
1704931200000,11404656.0
1705017600000,11404656.0
1705104000000,11404656.0
1705190400000,11404656.0
1705276800000,11404656.0
1705363200000,11404656.0
1705449600000,11404656.0
1705536000000,11404656.0
1705622400000,11404656.0
1705708800000,11404656.0
1705795200000,11404656.0
1705881600000,11404656.0
1705968000000,11404656.0
1706054400000,11404656.0
1706140800000,11404656.0
1706227200000,11404656.0
1706313600000,11404656.0
1706400000000,11404656.0
1706486400000,11404656.0
1706572800000,11404656.0
1706659200000,11404656.0
1706745600000,11404656.0
1706832000000,11404656.0
1706918400000,11404656.0
1707004800000,11404656.0
1707091200000,11404656.0
1707177600000,11404656.0
1707264000000,11404656.0
1707350400000,11404656.0
1707436800000,11404656.0
1707523200000,11404656.0
1707609600000,11404656.0
1707696000000,11404656.0
1707782400000,11404656.0
1707868800000,11404656.0
1707955200000,11404656.0
1708041600000,11404656.0
1708128000000,11404656.0
1708214400000,11404656.0
1708300800000,11404656.0
1708387200000,11404656.0
1708473600000,11404656.0
1708560000000,11404656.0
1708646400000,11404656.0
1708732800000,11404656.0
1708819200000,11404656.0
1708905600000,11404656.0
1708992000000,11404656.0
1709078400000,11404656.0
1709164800000,11404656.0
1709251200000,11404656.0
1709337600000,11404656.0
1709424000000,11404656.0
1709510400000,11404656.0
1709596800000,11404656.0
1709683200000,11404656.0
1709769600000,11404656.0
1709856000000,11404656.0
1709942400000,11404656.0
1710028800000,11404656.0
1710115200000,11404656.0
1710201600000,11404656.0
1710288000000,11404656.0
1710374400000,11404656.0
1710460800000,11404656.0
1710547200000,11404656.0
1710633600000,11404656.0
1710720000000,11404656.0
1710806400000,11404656.0
1710892800000,11404656.0
1710979200000,11404656.0
1711065600000,11404656.0
1711152000000,11404656.0
1711238400000,11404656.0
1711324800000,11404656.0
1711411200000,11404656.0
1711497600000,11404656.0
1711584000000,11404656.0
1711670400000,11404656.0
1711756800000,11404656.0
1711843200000,11404656.0
1711929600000,11404656.0
1712016000000,11404656.0
1712102400000,11404656.0
1712188800000,11404656.0
1712275200000,11404656.0
1712361600000,11404656.0
1712448000000,11404656.0
1712534400000,11404656.0
1712620800000,11404656.0
1712707200000,11404656.0
1712793600000,11404656.0
1712880000000,11404656.0
1712966400000,11404656.0
1713052800000,11404656.0
1713139200000,11404656.0
1713225600000,11404656.0
1713312000000,11404656.0
1713398400000,11404656.0
1713484800000,11404656.0
1713571200000,11404656.0
1713657600000,11404656.0
1713744000000,11404656.0
1713830400000,11404656.0
1713916800000,11404656.0
1714003200000,11404656.0
1714089600000,11404656.0
1714176000000,11404656.0
1714262400000,11404656.0
1714348800000,11404656.0
1714435200000,11404656.0
1714521600000,11404656.0
1714608000000,11335812.0
1714694400000,12183563.0
1714780800000,12321648.0
1714867200000,12288628.0
1714953600000,12117113.0
1715040000000,11952147.0
1715126400000,11717048.0
1715212800000,12023237.0
1715299200000,11712954.0
1715385600000,11705995.0
1715472000000,11805602.0
1715558400000,11997584.0
1715644800000,11802737.0
1715731200000,12568346.0
1715817600000,12389463.0
1715904000000,12641345.0
1715990400000,12626799.0
1716076800000,12626799.0
1716163200000,12626799.0
1716249600000,12626799.0
1716336000000,12626799.0
1716422400000,12626799.0
1716508800000,12626799.0
1716595200000,12626799.0
1716681600000,12626799.0
1716768000000,12626799.0
1716854400000,12626799.0
1716940800000,12626799.0
1717027200000,12626799.0
1717113600000,12626799.0
1717200000000,12626799.0
1717286400000,12626799.0
1717372800000,12626799.0
1717459200000,12626799.0
1717545600000,12626799.0
1717632000000,12626799.0
1717718400000,12626799.0
1717804800000,12626799.0
1717891200000,12626799.0
1717977600000,12626799.0
1718064000000,12626799.0
1718150400000,12626799.0
1718236800000,12626799.0
1718323200000,12626799.0
1718409600000,12626799.0
1718496000000,12626799.0
1718582400000,12626799.0
1718668800000,12626799.0
1718755200000,12626799.0
1718841600000,12626799.0
1718928000000,12626799.0
1719014400000,12626799.0
1719100800000,12626799.0
1719187200000,12626799.0
1719273600000,12902625.0
1719360000000,12692671.0
1719446400000,12819115.0
1719532800000,12564456.0
1719619200000,12654015.0
1719705600000,12971970.0
1719792000000,13021101.0
1719878400000,12872821.0
1719964800000,12589981.0
1720051200000,12051302.0
1720137600000,11968383.0
1720224000000,12220386.0
1720310400000,11714462.0
1720396800000,11882218.0
1720483200000,12104860.0
1720569600000,12083171.0
1720656000000,11961301.0
1720742400000,12030646.0
1720828800000,12231452.0
1720915200000,12604588.0
1721001600000,13450304.0
1721088000000,13436857.0
1721174400000,13436857.0
1721260800000,13436857.0
1721347200000,13436857.0
1721433600000,13436857.0
1721520000000,13436857.0
1721606400000,13436857.0
1721692800000,13436857.0
1721779200000,13436857.0
1721865600000,13436857.0
1721952000000,13436857.0
1722038400000,13436857.0
1722124800000,13436857.0
1722211200000,13436857.0
1722297600000,13436857.0
1722384000000,13436857.0
1722470400000,13436857.0
1722556800000,13436857.0
1722643200000,13436857.0
1722729600000,13436857.0
1722816000000,13436857.0
1722902400000,13844149.0
1722988800000,13527313.0
1723075200000,14909415.0
1723161600000,14757728.0
1723248000000,14783785.0
1723334400000,14291274.0
1723420800000,14361337.0
1723507200000,14599310.0
1723593600000,14229495.0
1723680000000,13978753.0
1723766400000,14186698.0
1723852800000,14297142.0
1723939200000,14064347.0
1724025600000,14095409.0
1724112000000,13935093.0
1724198400000,14305943.0
1724284800000,14151149.0
1724371200000,14771878.0
1724457600000,14800697.0
1724544000000,14884738.0
1724630400000,14566176.0
1724716800000,13969434.0
1724803200000,13903685.0
1724889600000,13941823.0
1724976000000,13881251.0
1725062400000,13850707.0
1725148800000,13512299.0
1725235200000,13840870.0
1725321600000,13507295.0
1725408000000,13587885.0
1725494400000,13172167.0
1725580800000,12708647.0
1725667200000,12707957.0
1725753600000,12845494.0
1725840000000,13335244.0
1725926400000,13475715.0
1726012800000,13339731.0
1726099200000,13506777.0
1726185600000,13965982.0
1726272000000,13895920.0
1726358400000,13751997.0
1726444800000,13541291.0
1726531200000,13998080.0
1726617600000,14254862.0
1726704000000,14240439.0
1726790400000,14240439.0
1726876800000,14240439.0
1726963200000,14240439.0
1727049600000,14240439.0
1727136000000,14240439.0
1727222400000,14240439.0
1727308800000,14240439.0
1727395200000,14240439.0
1727481600000,14240439.0
1727568000000,14240439.0
1727654400000,14240439.0
1727740800000,14240439.0
1727827200000,14240439.0
1727913600000,14240439.0
1728000000000,14240439.0
1728086400000,14240439.0
1728172800000,14240439.0
1728259200000,14240439.0
1728345600000,14240439.0
1728432000000,14240439.0
1728518400000,14240439.0
1728604800000,14240439.0
1728691200000,14240439.0
1728777600000,14240439.0
1728864000000,14240439.0
1728950400000,14240439.0
1729036800000,14240439.0
1729123200000,14240439.0
1729209600000,14240439.0
1729296000000,14240439.0
1729382400000,14240439.0
1729468800000,14240439.0
1729555200000,14240439.0
1729641600000,14240439.0
1729728000000,14240439.0
1729814400000,14240439.0
1729900800000,14240439.0
1729987200000,14240439.0
1730073600000,14240439.0
1730160000000,14240439.0
1730246400000,14240439.0
1730332800000,14240439.0
1730419200000,14240439.0
1730505600000,14240439.0
1730592000000,14240439.0
1730678400000,14240439.0
1730764800000,14240439.0
1730851200000,14240439.0
1730937600000,14240439.0
1731024000000,14240439.0
1731110400000,14240439.0
1731196800000,14240439.0
1731283200000,14240439.0
1731369600000,14240439.0
1731456000000,14240439.0
1731542400000,14240439.0
1731628800000,14240439.0
1731715200000,14240439.0
1731801600000,14240439.0
1731888000000,14240439.0
1731974400000,14240439.0
1732060800000,14240439.0
1732147200000,14240439.0
1732233600000,14240439.0
1732320000000,14240439.0
1732406400000,14240439.0
1732492800000,14240439.0
1732579200000,14240439.0
1732665600000,14240439.0
1732752000000,14240439.0
1732838400000,14240439.0
1732924800000,14240439.0
1733011200000,14240439.0
1733097600000,14240439.0
1733184000000,14240439.0
1733270400000,14240439.0
1733356800000,14240439.0
1733443200000,14240439.0
1733529600000,14240439.0
1733616000000,14240439.0
1733702400000,14240439.0
1733788800000,14240439.0
1733875200000,14240439.0
1733961600000,14240439.0
1734048000000,14240439.0
1734134400000,14240439.0
1734220800000,14240439.0
1734307200000,14240439.0
1734393600000,14240439.0
1734480000000,14240439.0
1734566400000,14240439.0
1734652800000,14240439.0
1734739200000,14240439.0
1734825600000,14240439.0
1734912000000,14240439.0
1734998400000,14240439.0
1735084800000,14240439.0
1735171200000,14240439.0
1735257600000,14240439.0
1735344000000,14240439.0
1735430400000,14240439.0
1735516800000,14240439.0
1735603200000,14240439.0
1735689600000,14240439.0
1735776000000,14240439.0
1735862400000,14240439.0
1735948800000,14240439.0
1736035200000,14240439.0
1736121600000,14240439.0
1736208000000,14240439.0
1736294400000,14240439.0
1736380800000,14240439.0
1736467200000,14240439.0
1736553600000,14240439.0
1736640000000,14240439.0
1736726400000,14240439.0
1736812800000,14240439.0
1736899200000,14240439.0
1736985600000,14240439.0
1737072000000,14240439.0
1737158400000,14240439.0
1737244800000,14240439.0
1737331200000,14240439.0
1737417600000,14240439.0
1737504000000,14240439.0
1737590400000,14240439.0
1737676800000,14240439.0
1737763200000,14240439.0
1737849600000,14240439.0
1737936000000,14240439.0
1738022400000,14240439.0
1738108800000,14240439.0
1738195200000,14240439.0
1738281600000,14240439.0
1738368000000,14240439.0
1738454400000,14240439.0
1738540800000,14240439.0
1738627200000,14240439.0
1738713600000,14240439.0
1738800000000,14240439.0
1738886400000,14240439.0
1738972800000,14240439.0
1739059200000,14240439.0
1739145600000,14240439.0
1739232000000,14240439.0
1739318400000,14240439.0
1739404800000,14240439.0
1739491200000,14240439.0
1739577600000,14240439.0
1739664000000,14240439.0
1739750400000,14240439.0
1739836800000,14240439.0
1739923200000,14240439.0
1740009600000,14240439.0
1740096000000,14240439.0
1740182400000,14240439.0
1740268800000,14240439.0
1740355200000,14240439.0
1740441600000,13965658.0
1740528000000,13219438.0
1740614400000,13385994.0
1740700800000,13404082.0
1740787200000,13808559.0
