entry_ts,exit_ts,side,entry_price,exit_price,return_pct
1719360000000,1721174400000,long,87506732.0,90779588.0,0.036364
1722902400000,1724544000000,long,77824893.0,85764096.0,0.100912
1724889600000,1727308800000,long,80658309.0,84319819.0,0.04435
1740528000000,1740787200000,long,129779858.0,128320000.0,-0.012237
