date,close,ema200,fg_value,slope_pct,regime
2017-11-25,9879000.0,5979209.0,,9.949,WARMUP
2017-11-26,10344000.0,6022640.0,,10.2189,WARMUP
2017-11-27,11314000.0,6075290.0,,10.6227,WARMUP
2017-11-28,12048000.0,6134720.0,,11.1316,WARMUP
2017-11-29,11104000.0,6184166.0,,11.4992,WARMUP
2017-11-30,11935000.0,6241388.0,,12.1297,WARMUP
2017-12-01,12532000.0,6303981.0,,12.9181,WARMUP
2017-12-02,12971000.0,6370320.0,,13.7922,WARMUP
2017-12-03,13128000.0,6437560.0,,14.6085,WARMUP
2017-12-04,13684000.0,6509664.0,,15.4884,WARMUP
2017-12-05,14645000.0,6590613.0,,16.3671,WARMUP
2017-12-06,18390000.0,6708020.0,,17.8096,WARMUP
2017-12-07,23791000.0,6877999.0,,20.1968,WARMUP
2017-12-08,20260000.0,7011154.0,,21.9099,WARMUP
2017-12-09,17769000.0,7118197.0,,23.1281,WARMUP
2017-12-10,17661000.0,7223100.0,,24.249,WARMUP
2017-12-11,19307000.0,7343338.0,,25.644,WARMUP
2017-12-12,18940000.0,7458728.0,,26.9184,WARMUP
2017-12-13,18358000.0,7567178.0,,28.0987,WARMUP
2017-12-14,18660000.0,7677555.0,,29.2514,WARMUP
2017-12-15,20075000.0,7800912.0,,30.4673,WARMUP
2017-12-16,22205000.0,7944237.0,,31.9062,WARMUP
2017-12-17,21881000.0,8082911.0,,33.0457,WARMUP
2017-12-18,22087000.0,8222255.0,,34.0282,WARMUP
2017-12-19,22367000.0,8362999.0,,35.2324,WARMUP
2017-12-20,22638000.0,8505039.0,,36.2684,WARMUP
2017-12-21,22200000.0,8641307.0,,37.077,WARMUP
2017-12-22,19089000.0,8745264.0,,37.2814,WARMUP
2017-12-23,20525000.0,8862475.0,,37.6682,WARMUP
2017-12-24,19592000.0,8969237.0,,37.7834,WARMUP
2017-12-25,19822000.0,9077224.0,,37.7296,WARMUP
2017-12-26,21933000.0,9205143.0,,37.2259,WARMUP
2017-12-27,21970000.0,9332156.0,,35.6813,WARMUP
2017-12-28,19565000.0,9433975.0,,34.5567,WARMUP
2017-12-29,19290000.0,9532045.0,,33.911,WARMUP
2017-12-30,18415000.0,9620433.0,,33.1898,WARMUP
2017-12-31,19280000.0,9716548.0,,32.3179,WARMUP
2018-01-01,18860000.0,9807528.0,,31.4906,WARMUP
2018-01-02,20263000.0,9911562.0,,30.981,WARMUP
2018-01-03,20900000.0,10020900.0,,30.522,WARMUP
2018-01-04,23402000.0,10154045.0,,30.1648,WARMUP
2018-01-05,27444000.0,10326085.0,,29.9821,WARMUP
2018-01-06,26924000.0,10491238.0,,29.7953,WARMUP
2018-01-07,25859000.0,10644151.0,,29.4554,WARMUP
2018-01-08,25230000.0,10789284.0,,29.0121,WARMUP
2018-01-09,24016000.0,10920893.0,,28.405,WARMUP
2018-01-10,21317000.0,11024337.0,,27.5772,WARMUP
2018-01-11,19389000.0,11107567.0,,27.0124,WARMUP
2018-01-12,20745000.0,11203462.0,,26.4146,WARMUP
2018-01-13,21135000.0,11302283.0,,26.0117,WARMUP
2018-01-14,19206000.0,11380927.0,,25.3789,WARMUP
2018-01-15,19106000.0,11457794.0,,24.4717,WARMUP
2018-01-16,14279000.0,11485865.0,,23.0784,WARMUP
2018-01-17,14951000.0,11520344.0,,22.1155,WARMUP
2018-01-18,14880000.0,11553774.0,,21.2098,WARMUP
2018-01-19,15372000.0,11591766.0,,20.4911,WARMUP
2018-01-20,16858000.0,11644166.0,,19.8385,WARMUP
2018-01-21,14640000.0,11673976.0,,19.0308,WARMUP
2018-01-22,13944000.0,11696563.0,,18.0093,WARMUP
2018-01-23,13141000.0,11710936.0,,16.8651,WARMUP
2018-01-24,13450000.0,11728240.0,,15.5031,WARMUP
2018-01-25,12973000.0,11740625.0,,13.6987,WARMUP
2018-01-26,12876000.0,11751923.0,,12.0165,WARMUP
2018-01-27,12900000.0,11763346.0,,10.5147,WARMUP
2018-01-28,13352000.0,11779154.0,,9.1746,WARMUP
2018-01-29,12909000.0,11790396.0,,7.9618,WARMUP
2018-01-30,11627000.0,11788770.0,,6.9341,WARMUP
2018-01-31,11429000.0,11785190.0,,6.1006,WARMUP
2018-02-01,10070000.0,11768124.0,30.0,5.0401,WARMUP
2018-02-02,9410000.0,11744660.0,15.0,3.914,CRISIS
2018-02-03,9520000.0,11722524.0,40.0,3.0015,WARMUP
2018-02-04,8900000.0,11694439.0,24.0,2.0654,WARMUP
2018-02-05,7832000.0,11656007.0,11.0,1.4813,CRISIS
2018-02-06,8642000.0,11626017.0,8.0,0.9173,CRISIS
2018-02-07,8387000.0,11593788.0,36.0,0.3463,WARMUP
2018-02-08,9480000.0,11572755.0,30.0,-0.164,WARMUP
2018-02-09,9929000.0,11556399.0,44.0,-0.7537,WARMUP
2018-02-10,9959000.0,11540505.0,54.0,-1.1433,WARMUP
2018-02-11,9320000.0,11518410.0,31.0,-1.5231,WARMUP
2018-02-12,10140000.0,11504695.0,42.0,-1.7611,WARMUP
2018-02-13,9906000.0,11488787.0,35.0,-2.0417,WARMUP
2018-02-14,10473000.0,11478680.0,55.0,-2.2311,WARMUP
2018-02-15,11357000.0,11477469.0,71.0,-2.3354,WARMUP
2018-02-16,11462000.0,11477315.0,67.0,-2.4315,WARMUP
2018-02-17,12300000.0,11485501.0,74.0,-2.493,WARMUP
2018-02-18,11966000.0,11490282.0,63.0,-2.5454,WARMUP
2018-02-19,12649000.0,11501812.0,67.0,-2.4342,WARMUP
2018-02-20,13548000.0,11522172.0,74.0,-2.2318,WARMUP
2018-02-21,12815000.0,11535036.0,54.0,-1.9807,WARMUP
2018-02-22,11763000.0,11537304.0,44.0,-1.7655,WARMUP
2018-02-23,12065000.0,11542555.0,39.0,-1.5352,WARMUP
2018-02-24,11553000.0,11542659.0,31.0,-1.2979,WARMUP
2018-02-25,11230000.0,11539548.0,33.0,-0.9991,WARMUP
2018-02-26,11773000.0,11541871.0,37.0,-0.7238,WARMUP
2018-02-27,11951000.0,11545942.0,44.0,-0.4127,WARMUP
2018-02-28,11860000.0,11549067.0,41.0,-0.2047,WARMUP
2018-03-01,12214000.0,11555683.0,38.0,-0.0062,WARMUP
2018-03-02,12465000.0,11564731.0,47.0,0.2099,WARMUP
2018-03-03,12831000.0,11577330.0,56.0,0.5115,WARMUP
2018-03-04,12592000.0,11587427.0,44.0,0.7191,WARMUP
2018-03-05,12746000.0,11598955.0,55.0,0.9589,WARMUP
2018-03-06,12023000.0,11603174.0,59.0,1.0846,WARMUP
2018-03-07,11200000.0,11599162.0,37.0,1.0603,WARMUP
2018-03-08,10517000.0,11588395.0,39.0,0.9678,WARMUP
2018-03-09,10418000.0,11576749.0,37.0,0.7945,WARMUP
2018-03-10,9863000.0,11559697.0,39.0,0.6041,WARMUP
2018-03-11,10520000.0,11549351.0,40.0,0.4133,WARMUP
2018-03-12,10213000.0,11536054.0,41.0,0.1205,WARMUP
2018-03-13,10168000.0,11522442.0,41.0,-0.1092,WARMUP
2018-03-14,9153000.0,11498865.0,40.0,-0.3332,WARMUP
2018-03-15,9115000.0,11475145.0,32.0,-0.584,WARMUP
2018-03-16,9095000.0,11451462.0,33.0,-0.7901,WARMUP
2018-03-17,8667000.0,11423756.0,31.0,-1.0034,WARMUP
2018-03-18,9018000.0,11399818.0,29.0,-1.2308,WARMUP
2018-03-19,9718000.0,11383084.0,29.0,-1.4105,WARMUP
2018-03-20,9829000.0,11367620.0,37.0,-1.5711,WARMUP
2018-03-21,9919000.0,11353206.0,36.0,-1.7522,WARMUP
2018-03-22,9783000.0,11337582.0,36.0,-1.9641,WARMUP
2018-03-23,9847000.0,11322751.0,28.0,-2.199,WARMUP
2018-03-24,9580000.0,11305410.0,32.0,-2.4338,WARMUP
2018-03-25,9477000.0,11287217.0,30.0,-2.6876,WARMUP
2018-03-26,9052000.0,11264976.0,31.0,-2.9147,WARMUP
2018-03-27,8651000.0,11238966.0,24.0,-3.1054,WARMUP
2018-03-28,8730000.0,11214001.0,24.0,-3.2308,WARMUP
2018-03-29,7915000.0,11181175.0,18.0,-3.417,CRISIS
2018-03-30,7602000.0,11145562.0,12.0,-3.5826,CRISIS
2018-03-31,7697000.0,11111248.0,16.0,-3.7933,CRISIS
2018-04-01,7482000.0,11075136.0,16.0,-3.9955,CRISIS
2018-04-02,7710000.0,11041652.0,11.0,-4.1726,CRISIS
2018-04-03,8092000.0,11012302.0,22.0,-4.2314,WARMUP
2018-04-04,7492000.0,10977274.0,22.0,-4.3387,WARMUP
2018-04-05,7408000.0,10941759.0,17.0,-4.451,CRISIS
2018-04-06,7280000.0,10905323.0,19.0,-4.5382,CRISIS
2018-04-07,7533000.0,10871768.0,20.0,-4.6321,WARMUP
2018-04-08,7622000.0,10839432.0,17.0,-4.776,CRISIS
2018-04-09,7450000.0,10805706.0,21.0,-4.9431,WARMUP
2018-04-10,7428000.0,10772097.0,18.0,-5.1185,CRISIS
2018-04-11,7429000.0,10738833.0,20.0,-5.2811,WARMUP
2018-04-12,8121000.0,10712785.0,18.0,-5.3871,CRISIS
2018-04-13,8375000.0,10689523.0,23.0,-5.4477,WARMUP
2018-04-14,8350000.0,10666244.0,,-5.5016,WARMUP
2018-04-15,8663000.0,10646311.0,,-5.4919,WARMUP
2018-04-16,8663000.0,10626577.0,,-5.4488,WARMUP
2018-04-17,8450000.0,10604919.0,26.0,-5.4314,WARMUP
2018-04-18,8652000.0,10585487.0,24.0,-5.3276,BEAR
2018-04-19,8994000.0,10569652.0,25.0,-5.1672,BEAR
2018-04-20,9552000.0,10559526.0,26.0,-4.9654,BEAR
2018-04-21,9735000.0,10551322.0,32.0,-4.7296,BEAR
2018-04-22,9602000.0,10541876.0,31.0,-4.5263,BEAR
2018-04-23,9760000.0,10534096.0,28.0,-4.3425,BEAR
2018-04-24,10505000.0,10533806.0,29.0,-4.0399,SIDEWAYS
2018-04-25,9829000.0,10526793.0,64.0,-3.7925,BEAR
2018-04-26,10130000.0,10522845.0,47.0,-3.5073,SIDEWAYS
2018-04-27,9819000.0,10515842.0,55.0,-3.2739,BEAR
2018-04-28,10043000.0,10511137.0,54.0,-3.0287,SIDEWAYS
2018-04-29,10187000.0,10507912.0,61.0,-2.7559,SIDEWAYS
2018-04-30,10138000.0,10504231.0,59.0,-2.4867,SIDEWAYS
2018-05-01,9896000.0,10498179.0,56.0,-2.241,BEAR
2018-05-02,10032000.0,10493540.0,52.0,-2.0466,SIDEWAYS
2018-05-03,10683000.0,10495425.0,55.0,-1.8158,SIDEWAYS
2018-05-04,10645000.0,10496914.0,56.0,-1.5875,SIDEWAYS
2018-05-05,10820000.0,10500128.0,63.0,-1.3731,SIDEWAYS
2018-05-06,10684000.0,10501958.0,67.0,-1.1727,SIDEWAYS
2018-05-07,10422000.0,10501162.0,56.0,-0.9784,SIDEWAYS
2018-05-08,10233000.0,10498494.0,62.0,-0.8218,SIDEWAYS
2018-05-09,10405000.0,10497564.0,53.0,-0.682,SIDEWAYS
2018-05-10,9976000.0,10492374.0,63.0,-0.6359,SIDEWAYS
2018-05-11,9256000.0,10480072.0,41.0,-0.6753,BEAR
2018-05-12,9481000.0,10470131.0,44.0,-0.6806,BEAR
2018-05-13,9803000.0,10463493.0,40.0,-0.6702,BEAR
2018-05-14,9797000.0,10456861.0,40.0,-0.7305,BEAR
2018-05-15,9500000.0,10447340.0,40.0,-0.7548,BEAR
2018-05-16,9297000.0,10435894.0,32.0,-0.8263,BEAR
2018-05-17,9090000.0,10422502.0,31.0,-0.8876,BEAR
2018-05-18,9165000.0,10409989.0,37.0,-0.9623,BEAR
2018-05-19,9112000.0,10397074.0,31.0,-1.0548,BEAR
2018-05-20,9370000.0,10386854.0,32.0,-1.1174,BEAR
2018-05-21,9345000.0,10376488.0,41.0,-1.1592,BEAR
2018-05-22,8940000.0,10362194.0,30.0,-1.2517,BEAR
2018-05-23,8483000.0,10343496.0,26.0,-1.4476,BEAR
2018-05-24,8415000.0,10324307.0,27.0,-1.6444,BEAR
2018-05-25,8317000.0,10304334.0,25.0,-1.8647,BEAR
2018-05-26,8162000.0,10283017.0,23.0,-2.0848,BEAR
2018-05-27,8182000.0,10262111.0,19.0,-2.2764,CRISIS
2018-05-28,7903000.0,10238637.0,22.0,-2.4752,BEAR
2018-05-29,8299000.0,10219338.0,16.0,-2.6504,CRISIS
2018-05-30,8207000.0,10199314.0,38.0,-2.7931,BEAR
2018-05-31,8282000.0,10180237.0,25.0,-2.861,BEAR
2018-06-01,8282000.0,10161349.0,24.0,-2.9492,BEAR
2018-06-02,8339000.0,10143216.0,27.0,-3.0609,BEAR
2018-06-03,8419000.0,10126059.0,40.0,-3.1635,BEAR
2018-06-04,8248000.0,10107372.0,41.0,-3.2541,BEAR
2018-06-05,8360000.0,10089986.0,26.0,-3.3146,BEAR
2018-06-06,8359000.0,10072762.0,42.0,-3.3556,BEAR
2018-06-07,8375000.0,10055869.0,38.0,-3.4017,BEAR
2018-06-08,8341000.0,10038805.0,40.0,-3.4459,BEAR
2018-06-09,8233000.0,10020837.0,39.0,-3.5239,BEAR
2018-06-10,7576000.0,9996510.0,24.0,-3.6619,BEAR
2018-06-11,7635000.0,9973013.0,15.0,-3.7558,CRISIS
2018-06-12,7350000.0,9946913.0,19.0,-3.8341,CRISIS
2018-06-13,7040000.0,9917989.0,19.0,-3.9356,CRISIS
2018-06-14,7355000.0,9892486.0,17.0,-3.9968,CRISIS
2018-06-15,7180000.0,9865496.0,26.0,-4.0603,BEAR
2018-06-16,7277000.0,9839740.0,22.0,-4.1158,BEAR
2018-06-17,7218000.0,9813653.0,23.0,-4.1508,BEAR
2018-06-18,7461000.0,9790244.0,27.0,-4.1988,BEAR
2018-06-19,7553000.0,9767983.0,32.0,-4.229,BEAR
2018-06-20,7538000.0,9745794.0,34.0,-4.2675,BEAR
2018-06-21,7511000.0,9723557.0,37.0,-4.3084,BEAR
2018-06-22,6962000.0,9696079.0,28.0,-4.4082,BEAR
2018-06-23,7030000.0,9669551.0,17.0,-4.5083,CRISIS
2018-06-24,6992000.0,9642908.0,15.0,-4.5953,CRISIS
2018-06-25,7036000.0,9616969.0,16.0,-4.688,CRISIS
2018-06-26,6900000.0,9589934.0,21.0,-4.7934,BEAR
2018-06-27,6925000.0,9563418.0,18.0,-4.8972,CRISIS
2018-06-28,6682000.0,9534747.0,20.0,-5.0211,BEAR
2018-06-29,6958000.0,9509108.0,16.0,-5.1067,CRISIS
2018-06-30,7164000.0,9485773.0,22.0,-5.1092,BEAR
2018-07-01,7109000.0,9462124.0,27.0,-5.1227,BEAR
2018-07-02,7297000.0,9440580.0,27.0,-5.0904,BEAR
2018-07-03,7298000.0,9419261.0,31.0,-5.0285,BEAR
2018-07-04,7329000.0,9398462.0,33.0,-4.9939,BEAR
2018-07-05,7377000.0,9378348.0,37.0,-4.9379,BEAR
2018-07-06,7480000.0,9359459.0,34.0,-4.881,BEAR
2018-07-07,7550000.0,9341455.0,34.0,-4.8116,BEAR
2018-07-08,7516000.0,9323291.0,38.0,-4.7696,BEAR
2018-07-09,7474000.0,9304890.0,39.0,-4.7409,BEAR
2018-07-10,7140000.0,9283349.0,37.0,-4.7451,BEAR
2018-07-11,7226000.0,9262878.0,29.0,-4.7378,BEAR
2018-07-12,7090000.0,9241257.0,33.0,-4.6908,BEAR
2018-07-13,7054000.0,9219493.0,29.0,-4.6544,BEAR
2018-07-14,7109000.0,9198493.0,29.0,-4.6087,BEAR
2018-07-15,7178000.0,9178389.0,32.0,-4.5605,BEAR
2018-07-16,7454000.0,9161231.0,36.0,-4.4703,BEAR
2018-07-17,8080000.0,9150472.0,39.0,-4.318,BEAR
2018-07-18,8302000.0,9142030.0,42.0,-4.1188,BEAR
2018-07-19,8443000.0,9135074.0,44.0,-3.9334,BEAR
2018-07-20,8351000.0,9127273.0,47.0,-3.7794,BEAR
2018-07-21,8367000.0,9119708.0,43.0,-3.6188,BEAR
2018-07-22,8349000.0,9112039.0,46.0,-3.4801,BEAR
2018-07-23,8752000.0,9108456.0,44.0,-3.2997,SIDEWAYS
2018-07-24,9452000.0,9111875.0,49.0,-3.0493,SIDEWAYS
2018-07-25,9158000.0,9112334.0,54.0,-2.8365,SIDEWAYS
2018-07-26,8950000.0,9110718.0,53.0,-2.6576,SIDEWAYS
2018-07-27,9122000.0,9110831.0,47.0,-2.4688,SIDEWAYS
2018-07-28,9225000.0,9111967.0,54.0,-2.2666,SIDEWAYS
2018-07-29,9238000.0,9113221.0,54.0,-2.0599,SIDEWAYS
2018-07-30,9270000.0,9114781.0,53.0,-1.8158,SIDEWAYS
2018-07-31,8800000.0,9111649.0,48.0,-1.6326,SIDEWAYS
2018-08-01,8726000.0,9107811.0,39.0,-1.444,SIDEWAYS
2018-08-02,8731000.0,9104062.0,39.0,-1.252,SIDEWAYS
2018-08-03,8508000.0,9098131.0,36.0,-1.0911,BEAR
2018-08-04,8074000.0,9087941.0,31.0,-0.9854,BEAR
2018-08-05,8077000.0,9077882.0,23.0,-0.9098,BEAR
2018-08-06,7982000.0,9066977.0,25.0,-0.9125,BEAR
2018-08-07,7760000.0,9053972.0,25.0,-0.9632,BEAR
2018-08-08,7308000.0,9036600.0,23.0,-1.078,BEAR
2018-08-09,7543000.0,9021738.0,19.0,-1.1563,CRISIS
2018-08-10,7230000.0,9003910.0,21.0,-1.2698,BEAR
2018-08-11,7325000.0,8987204.0,18.0,-1.37,CRISIS
2018-08-12,7395000.0,8971361.0,18.0,-1.5051,CRISIS
2018-08-13,7387000.0,8955597.0,21.0,-1.7151,BEAR
2018-08-14,7233000.0,8938456.0,16.0,-1.9082,CRISIS
2018-08-15,7332000.0,8922472.0,18.0,-2.0662,CRISIS
2018-08-16,7337000.0,8906696.0,21.0,-2.2406,BEAR
2018-08-17,7496000.0,8892659.0,19.0,-2.4068,CRISIS
2018-08-18,7391000.0,8877717.0,24.0,-2.5842,BEAR
2018-08-19,7431000.0,8863322.0,27.0,-2.7588,BEAR
2018-08-20,7255000.0,8847319.0,26.0,-2.901,BEAR
2018-08-21,7375000.0,8832669.0,19.0,-3.021,CRISIS
2018-08-22,7289000.0,8817309.0,21.0,-3.1497,BEAR
2018-08-23,7439000.0,8803594.0,18.0,-3.2373,CRISIS
2018-08-24,7561000.0,8791230.0,19.0,-3.2649,CRISIS
2018-08-25,7604000.0,8779417.0,22.0,-3.2878,BEAR
2018-08-26,7547000.0,8767154.0,19.0,-3.3068,CRISIS
2018-08-27,7688000.0,8756416.0,18.0,-3.2865,CRISIS
2018-08-28,7839000.0,8747288.0,19.0,-3.2016,CRISIS
2018-08-29,7825000.0,8738111.0,19.0,-3.1438,CRISIS
2018-08-30,7856000.0,8729334.0,22.0,-3.0495,BEAR
2018-08-31,7865000.0,8720733.0,17.0,-2.965,CRISIS
2018-09-01,8001000.0,8713572.0,21.0,-2.8735,BEAR
2018-09-02,8113000.0,8707596.0,18.0,-2.7692,CRISIS
2018-09-03,8125000.0,8701799.0,19.0,-2.6476,CRISIS
2018-09-04,8271000.0,8697512.0,26.0,-2.5213,SIDEWAYS
2018-09-05,7699000.0,8687577.0,17.0,-2.4602,CRISIS
2018-09-06,7523000.0,8675989.0,14.0,-2.4365,CRISIS
2018-09-07,7382000.0,8663114.0,17.0,-2.4173,CRISIS
2018-09-08,7206000.0,8648615.0,18.0,-2.4224,CRISIS
2018-09-09,7232000.0,8634519.0,13.0,-2.4052,CRISIS
2018-09-10,7274000.0,8620982.0,15.0,-2.3966,CRISIS
2018-09-11,7239000.0,8607231.0,18.0,-2.3826,CRISIS
2018-09-12,7234000.0,8593567.0,14.0,-2.3857,CRISIS
2018-09-13,7355000.0,8581243.0,20.0,-2.3886,BEAR
2018-09-14,7359000.0,8569081.0,23.0,-2.3958,BEAR
2018-09-15,7363000.0,8557080.0,24.0,-2.3961,BEAR
2018-09-16,7356000.0,8545129.0,28.0,-2.4129,BEAR
2018-09-17,7191000.0,8531655.0,25.0,-2.4651,BEAR
2018-09-18,7234000.0,8518743.0,21.0,-2.5105,BEAR
2018-09-19,7245000.0,8506069.0,24.0,-2.5576,BEAR
2018-09-20,7311000.0,8494178.0,24.0,-2.5979,BEAR
2018-09-21,7537000.0,8484654.0,31.0,-2.6271,BEAR
2018-09-22,7540000.0,8475254.0,35.0,-2.6683,BEAR
2018-09-23,7500000.0,8465550.0,38.0,-2.7149,BEAR
2018-09-24,7430000.0,8455246.0,43.0,-2.7855,BEAR
2018-09-25,7299000.0,8443741.0,37.0,-2.8067,BEAR
2018-09-26,7300000.0,8432361.0,37.0,-2.8081,BEAR
2018-09-27,7447000.0,8422556.0,42.0,-2.7768,BEAR
2018-09-28,7408000.0,8412461.0,42.0,-2.7305,BEAR
2018-09-29,7360000.0,8401989.0,37.0,-2.693,BEAR
2018-09-30,7393000.0,8391949.0,34.0,-2.6567,BEAR
2018-10-01,7375000.0,8381830.0,35.0,-2.6187,BEAR
2018-10-02,7369000.0,8371752.0,33.0,-2.5812,BEAR
2018-10-03,7386000.0,8361944.0,36.0,-2.5556,BEAR
2018-10-04,7481000.0,8353178.0,29.0,-2.5196,BEAR
2018-10-05,7503000.0,8344719.0,37.0,-2.4817,BEAR
2018-10-06,7485000.0,8336164.0,34.0,-2.4454,BEAR
2018-10-07,7482000.0,8327665.0,29.0,-2.391,BEAR
2018-10-08,7542000.0,8319848.0,26.0,-2.3348,BEAR
2018-10-09,7527000.0,8311959.0,31.0,-2.282,BEAR
2018-10-10,7472000.0,8303601.0,28.0,-2.2436,BEAR
2018-10-11,7187000.0,8292490.0,19.0,-2.2648,CRISIS
2018-10-12,7183000.0,8281451.0,13.0,-2.2867,CRISIS
2018-10-13,7189000.0,8270581.0,15.0,-2.3031,CRISIS
2018-10-14,7198000.0,8259908.0,18.0,-2.3103,CRISIS
2018-10-15,7413000.0,8251481.0,20.0,-2.277,BEAR
2018-10-16,7352000.0,8242531.0,24.0,-2.2512,BEAR
2018-10-17,7327000.0,8233421.0,23.0,-2.2456,BEAR
2018-10-18,7343000.0,8224561.0,26.0,-2.2336,BEAR
2018-10-19,7291000.0,8215272.0,24.0,-2.2223,BEAR
2018-10-20,7302000.0,8206185.0,21.0,-2.2136,BEAR
2018-10-21,7311000.0,8197278.0,21.0,-2.2018,BEAR
2018-10-22,7297000.0,8188320.0,27.0,-2.1911,BEAR
2018-10-23,7270000.0,8179182.0,24.0,-2.1856,BEAR
2018-10-24,7296000.0,8170394.0,23.0,-2.1882,BEAR
2018-10-25,7272000.0,8161455.0,25.0,-2.1962,BEAR
2018-10-26,7276000.0,8152645.0,29.0,-2.2015,BEAR
2018-10-27,7284000.0,8144001.0,33.0,-2.2055,BEAR
2018-10-28,7258000.0,8135185.0,35.0,-2.2195,BEAR
2018-10-29,7097000.0,8124855.0,34.0,-2.251,BEAR
2018-10-30,7140000.0,8115056.0,31.0,-2.2706,BEAR
2018-10-31,7162000.0,8105572.0,32.0,-2.2541,BEAR
2018-11-01,7186000.0,8096422.0,29.0,-2.2342,BEAR
2018-11-02,7179000.0,8087294.0,36.0,-2.2161,BEAR
2018-11-03,7150000.0,8077968.0,36.0,-2.2027,BEAR
2018-11-04,7213000.0,8069361.0,41.0,-2.2071,BEAR
2018-11-05,7198000.0,8060691.0,42.0,-2.2061,BEAR
2018-11-06,7231000.0,8052435.0,42.0,-2.1982,BEAR
2018-11-07,7310000.0,8045048.0,48.0,-2.1827,BEAR
2018-11-08,7282000.0,8037455.0,51.0,-2.1645,BEAR
2018-11-09,7243000.0,8029550.0,47.0,-2.1525,BEAR
2018-11-10,7237000.0,8021664.0,52.0,-2.1423,BEAR
2018-11-11,7253000.0,8014016.0,54.0,-2.1287,BEAR
2018-11-12,7249000.0,8006404.0,52.0,-2.1124,BEAR
2018-11-13,7248000.0,7998857.0,56.0,-2.0995,BEAR
2018-11-14,6782000.0,7986749.0,49.0,-2.1406,BEAR
2018-11-15,6529000.0,7972244.0,28.0,-2.2128,BEAR
2018-11-16,6425000.0,7956849.0,23.0,-2.298,BEAR
2018-11-17,6385000.0,7941208.0,24.0,-2.3844,BEAR
2018-11-18,6431000.0,7926182.0,26.0,-2.4453,BEAR
2018-11-19,5618000.0,7903215.0,28.0,-2.6105,BEAR
2018-11-20,5177000.0,7876088.0,21.0,-2.8312,BEAR
2018-11-21,5274000.0,7850197.0,15.0,-3.0412,CRISIS
2018-11-22,4965000.0,7821488.0,14.0,-3.2867,CRISIS
2018-11-23,5013000.0,7793543.0,12.0,-3.521,CRISIS
2018-11-24,4492000.0,7760692.0,15.0,-3.8252,CRISIS
2018-11-25,4616000.0,7729401.0,9.0,-4.1099,CRISIS
2018-11-26,4371000.0,7695984.0,17.0,-4.4266,CRISIS
2018-11-27,4380000.0,7662990.0,11.0,-4.749,CRISIS
2018-11-28,4800000.0,7634502.0,14.0,-5.0134,CRISIS
2018-11-29,4840000.0,7606696.0,18.0,-5.2662,CRISIS
2018-11-30,4565000.0,7576431.0,19.0,-5.5504,CRISIS
2018-12-01,4721000.0,7548018.0,13.0,-5.8148,CRISIS
2018-12-02,4685000.0,7519531.0,15.0,-6.081,CRISIS
2018-12-03,4387000.0,7488361.0,17.0,-6.3821,CRISIS
2018-12-04,4457000.0,7458198.0,12.0,-6.6178,CRISIS
2018-12-05,4262000.0,7426395.0,19.0,-6.8469,CRISIS
2018-12-06,3965000.0,7391954.0,13.0,-7.0995,CRISIS
2018-12-07,3868000.0,7356889.0,11.0,-7.3581,CRISIS
2018-12-08,3875000.0,7322244.0,11.0,-7.6195,CRISIS
2018-12-09,4013000.0,7289316.0,14.0,-7.7677,CRISIS
2018-12-10,3895000.0,7255542.0,19.0,-7.8789,CRISIS
2018-12-11,3822000.0,7221377.0,15.0,-8.0102,CRISIS
2018-12-12,3888000.0,7188209.0,14.0,-8.0967,CRISIS
2018-12-13,3721000.0,7153709.0,14.0,-8.2098,CRISIS
2018-12-14,3642000.0,7118767.0,10.0,-8.2715,CRISIS
2018-12-15,3619000.0,7083944.0,11.0,-8.3507,CRISIS
2018-12-16,3637000.0,7049646.0,13.0,-8.3984,CRISIS
2018-12-17,3923000.0,7018535.0,17.0,-8.41,CRISIS
2018-12-18,4088000.0,6989375.0,23.0,-8.4502,BEAR
2018-12-19,4124000.0,6960864.0,21.0,-8.4903,BEAR
2018-12-20,4552000.0,6936895.0,27.0,-8.4411,BEAR
2018-12-21,4333000.0,6910986.0,35.0,-8.4397,BEAR
2018-12-22,4464000.0,6886638.0,28.0,-8.4167,BEAR
2018-12-23,4439000.0,6862283.0,31.0,-8.3607,BEAR
2018-12-24,4539000.0,6839166.0,25.0,-8.3,BEAR
2018-12-25,4243000.0,6813333.0,33.0,-8.2552,BEAR
2018-12-26,4293000.0,6788255.0,26.0,-8.167,BEAR
2018-12-27,4124000.0,6761745.0,29.0,-8.0896,BEAR
2018-12-28,4338000.0,6737628.0,21.0,-7.9841,BEAR
2018-12-29,4200000.0,6712378.0,24.0,-7.9148,BEAR
2018-12-30,4291000.0,6688285.0,23.0,-7.8183,BEAR
2018-12-31,4200000.0,6663526.0,26.0,-7.725,BEAR
2019-01-01,4288000.0,6639889.0,24.0,-7.628,BEAR
2019-01-02,4347000.0,6617074.0,30.0,-7.5015,BEAR
2019-01-03,4284000.0,6593860.0,33.0,-7.3736,BEAR
2019-01-04,4303000.0,6571065.0,48.0,-7.24,BEAR
2019-01-05,4294000.0,6548408.0,36.0,-7.1101,BEAR
2019-01-06,4520000.0,6528224.0,31.0,-6.9859,BEAR
2019-01-07,4499000.0,6508033.0,39.0,-6.8868,BEAR
2019-01-08,4480000.0,6487854.0,39.0,-6.7953,BEAR
2019-01-09,4458000.0,6467656.0,42.0,-6.7644,BEAR
2019-01-10,4087000.0,6443968.0,37.0,-6.7576,BEAR
