ts,equity
1746230400000,14892255.0
1746316800000,14685695.0
1746403200000,14603201.0
1746489600000,14874933.0
1746576000000,14903081.0
1746662400000,15673893.0
1746748800000,15559137.0
1746835200000,15693813.0
1746921600000,15752923.0
1747008000000,15684177.0
1747094400000,15792979.0
1747180800000,15775441.0
1747267200000,15808785.0
1747353600000,15856311.0
1747440000000,15866054.0
1747526400000,16288593.0
1747612800000,16098164.0
1747699200000,16284913.0
1747785600000,16494071.0
1747872000000,16765263.0
1747958400000,16225803.0
1748044800000,16310462.0
1748131200000,16469929.0
1748217600000,16476641.0
1748304000000,16382238.0
1748390400000,16269323.0
1748476800000,15954286.0
1748563200000,15918994.0
1748649600000,16015128.0
1748736000000,16141576.0
1748822400000,16030501.0
1748908800000,15949090.0
1748995200000,15720445.0
1749081600000,15328327.0
1749168000000,15718929.0
1749254400000,15861616.0
1749340800000,15784210.0
1749427200000,16274736.0
1749513600000,16304399.0
1749600000000,16206749.0
1749686400000,15784426.0
1749772800000,15943027.0
1749859200000,15849382.0
1749945600000,15805645.0
1750032000000,15878829.0
1750118400000,15747077.0
1750204800000,15738849.0
1750291200000,15695328.0
1750377600000,15584686.0
1750464000000,15569106.0
1750550400000,15569106.0
1750636800000,15569106.0
1750723200000,15494492.0
1750809600000,15679628.0
1750896000000,15625045.0
1750982400000,15646963.0
1751068800000,15659306.0
1751155200000,15746767.0
1751241600000,15508750.0
1751328000000,15493245.0
1751414400000,15493245.0
1751500800000,15493245.0
1751587200000,15493245.0
1751673600000,15493245.0
1751760000000,15493245.0
1751846400000,15493245.0
1751932800000,15493245.0
1752019200000,15493245.0
1752105600000,15493245.0
1752192000000,15493245.0
1752278400000,15623940.0
1752364800000,15825402.0
1752451200000,16038997.0
1752537600000,15734504.0
1752624000000,15777458.0
1752710400000,15873541.0
1752796800000,15762781.0
1752883200000,15794874.0
1752969600000,15662197.0
1753056000000,15664545.0
1753142400000,15882250.0
1753228800000,15849863.0
1753315200000,15745952.0
1753401600000,15676384.0
1753488000000,15743212.0
1753574400000,15920996.0
1753660800000,15898100.0
1753747200000,15964146.0
1753833600000,15960232.0
1753920000000,15791939.0
1754006400000,15469443.0
1754092800000,15398408.0
1754179200000,15677363.0
1754265600000,15687636.0
1754352000000,15655054.0
1754438400000,15655152.0
1754524800000,15836458.0
1754611200000,15664839.0
1754697600000,15672764.0
1754784000000,16032735.0
1754870400000,16067078.0
1754956800000,16075689.0
1755043200000,16442900.0
1755129600000,16117273.0
1755216000000,16058468.0
1755302400000,15954361.0
1755388800000,15959547.0
1755475200000,15803191.0
1755561600000,15378447.0
1755648000000,15571886.0
1755734400000,15433729.0
1755820800000,15770217.0
1755907200000,15626288.0
1755993600000,15420618.0
1756080000000,15405202.0
1756166400000,15405202.0
1756252800000,15405202.0
1756339200000,15405202.0
1756425600000,15405202.0
1756512000000,15405202.0
1756598400000,15405202.0
1756684800000,15405202.0
1756771200000,15405202.0
1756857600000,15405202.0
1756944000000,15405202.0
1757030400000,15405202.0
1757116800000,15405202.0
1757203200000,15405202.0
1757289600000,15405202.0
1757376000000,15405202.0
1757462400000,15405202.0
1757548800000,15405202.0
1757635200000,15405202.0
1757721600000,15405202.0
1757808000000,15405202.0
1757894400000,15405202.0
1757980800000,15405202.0
1758067200000,15405202.0
1758153600000,15405202.0
1758240000000,15405202.0
1758326400000,15405202.0
1758412800000,15405202.0
1758499200000,15405202.0
1758585600000,15405202.0
1758672000000,15405202.0
1758758400000,15150386.0
1758844800000,15137057.0
1758931200000,15137057.0
1759017600000,15137057.0
1759104000000,15347656.0
1759190400000,15326052.0
